λ,T,Optical Density
1793,0.9044847199999999,0.043598765537983176
1792,0.9079143999999999,0.041955095708090556
1791,0.91057277,0.04068534108642979
1790,0.91209243,0.039961148727572365
1789,0.9126772,0.03968279864030549
1788,0.91171032,0.04014312922618515
1787,0.9091227399999999,0.04137747903744772
1786,0.9051467599999999,0.04328099881607961
1785,0.89963794,0.04593223755699524
1784,0.89315547,0.04907293765542072
1783,0.88543622,0.052842716574023826
1782,0.87661359,0.057191800832117216
1781,0.86765885,0.061650999115795455
1780,0.8574951900000001,0.06676830739284993
1779,0.8465980500000001,0.0723227361870912
1778,0.8357237399999999,0.0779372608643432
1777,0.82537755,0.08334734796613218
1776,0.81512608,0.08877521136632151
1775,0.80606218,0.09363145523052852
1774,0.79730006,0.09837820322425485
1773,0.78948044,0.10265862551040243
1772,0.78243206,0.10655336272476228
1771,0.7765652799999999,0.10982203053152266
1770,0.77146529,0.11268360907014843
1769,0.76774851,0.1147810177366108
1768,0.7653035300000001,0.1161662834613675
1767,0.76388422,0.11697246135300991
1766,0.76367123,0.11709357038679327
1765,0.7651188600000001,0.11627109264723196
1764,0.7677226,0.11479567456727845
1763,0.7714207399999999,0.11270868910690808
1762,0.77619742,0.110027805143576
1761,0.7821637800000001,0.10670229898263556
1760,0.78901106,0.10291690900438899
1759,0.7964667799999999,0.09883233356474491
