λ,T
974.0,0.134788
975.0,0.133633
976.0,0.133419
977.0,0.133523
978.0,0.134151
979.0,0.135334
980.0,0.13688
981.0,0.138818
982.0,0.1413829999999999
983.0,0.144206
984.0,0.147314
985.0,0.151096
986.0,0.155117
987.0,0.159276
988.0,0.164309
989.0,0.169219
990.0,0.1747429999999999
991.0,0.180944
992.0,0.186838
993.0,0.193465
994.0,0.200029
995.0,0.208072
996.0,0.215926
997.0,0.2236169999999999
998.0,0.23111
999.0,0.240032
1000.0,0.247839
1001.0,0.256748
1002.0,0.264874
1003.0,0.274581
1004.0,0.283259
1005.0,0.292487
1006.0,0.30176
1007.0,0.310851
1008.0,0.321039
1009.0,0.331254
1010.0,0.341966
1011.0,0.352734
1012.0,0.364409
1013.0,0.377191
1014.0,0.389857
1015.0,0.403983
1016.0,0.418534
1017.0,0.4348599999999999
1018.0,0.452396
1019.0,0.470699
1020.0,0.4897579999999999
1021.0,0.510497
1022.0,0.533834
1023.0,0.557339
1024.0,0.581931
1025.0,0.608297
1026.0,0.636524
1027.0,0.663969
1028.0,0.693848
1029.0,0.7233620000000001
1030.0,0.754061
1031.0,0.7829550000000001
1032.0,0.808518
1033.0,0.831319
1034.0,0.852148
1035.0,0.864226
1036.0,0.874147
1037.0,0.872406
1038.0,0.862725
1039.0,0.845036
1040.0,0.819799
1041.0,0.7975669999999999
1042.0,0.7656350000000001
1043.0,0.736654
1044.0,0.703279
1045.0,0.672341
1046.0,0.642758
1047.0,0.616071
1048.0,0.591836
1049.0,0.5711390000000001
1050.0,0.5517029999999999
1051.0,0.536003
1052.0,0.521264
1053.0,0.509677
1054.0,0.500349
1055.0,0.492527
1056.0,0.4861549999999999
1057.0,0.481974
1058.0,0.4797249999999999
1059.0,0.478792
1060.0,0.480147
1061.0,0.4828719999999999
1062.0,0.486987
1063.0,0.492396
1064.0,0.498679
1065.0,0.507904
1066.0,0.5175909999999999
1067.0,0.528455
1068.0,0.541539
1069.0,0.555028
1070.0,0.569054
