λ,T,Reflectance
2411,0.7710261535499999,0.18516237965560944
2412,0.7639427185,0.18966511155475752
2413,0.7623969268999999,0.18522027322554194
2414,0.76768615725,0.1967761076571892
2415,0.7705043792499999,0.19399338264970253
2416,0.7719458008000001,0.19065838199373109
2417,0.76427993775,0.18566059795458664
2418,0.7671632767,0.18815642011558417
2419,0.77164482115,0.18884962137723846
2420,0.7614690971499999,0.18432139492444877
2421,0.7641396331499999,0.18954138008862564
2422,0.75722738265,0.188551863188483
2423,0.761436615,0.18975364752145474
2424,0.75994615555,0.18661710208601692
2425,0.7584624099999999,0.18882895748751335
2426,0.75157608035,0.19546219189949582
2427,0.75295684815,0.18819922712957052
2428,0.7597174072,0.19696812172595698
2429,0.7527907752999999,0.19194747406186252
2430,0.7530125809,0.18925012478485997
2431,0.7597358322,0.19360127943061842
2432,0.7522030448999999,0.18763499520876137
2433,0.7492598533500001,0.18698823411874307
2434,0.75225175855,0.19809121004737218
2435,0.7562754059,0.19419084498438757
2436,0.7506416893,0.18172941665608244
2437,0.7497808646999999,0.18729949485182723
2438,0.7430851935999999,0.18666410335551706
2439,0.75172000885,0.1898993186112297
2440,0.7566083908,0.18914728493090077
2441,0.7484959983999999,0.20344709429453128
2442,0.7527834701499999,0.19385362869483785
2443,0.75820037845,0.19773847377659756
2444,0.7494095421,0.19850689587767967
2445,0.7495374107500001,0.19349266294272507
2446,0.7335666275,0.19322861499791813
2447,0.74450456615,0.19571829053598538
2448,0.74648983,0.19726230177117463
2449,0.7386160850499999,0.1911772902433402
2450,0.7503428459,0.19012520258547014
2451,0.73924430845,0.19124506079827555
2452,0.73938533785,0.19451612666103782
2453,0.73864702225,0.18830507932862234
2454,0.73821826935,0.19249488495633796
2455,0.74182497025,0.19334907133858928
2456,0.7419908333,0.19062613927457964
2457,0.73796138765,0.2088702182767054
2458,0.7344203758000001,0.19387121099346646
2459,0.7381959915,0.20754463345322902
2460,0.7278911972000001,0.19443657432185874
2461,0.73424848555,0.19266029318931552
2462,0.7392329979,0.19641252980252688
2463,0.7324426269500001,0.19532866831928358
2464,0.73255931855,0.18640817441739785
2465,0.72805210115,0.18627906071567726
2466,0.7328224944999999,0.19055806501626255
2467,0.7372554207,0.20087138147990177
2468,0.7355147743500001,0.1918168006270408
2469,0.7341949463,0.18563808222188372
2470,0.73597610475,0.19952731595113932
2471,0.7313230896,0.19414029769456917
2472,0.7298857116499999,0.2000566552466826
2473,0.7295786666499999,0.196376989794833
2474,0.7202344893999999,0.19546741734782924
2475,0.7381578826999999,0.2037574303141815
2476,0.72454349515,0.1843276416931688
2477,0.7276382445999999,0.20047946887443338
2478,0.7221729088,0.18884264760398697
2479,0.73117156985,0.2077879189281001
2480,0.7269142151,0.2037873111107194
2481,0.7197822952,0.19149161521706465
2482,0.7222339058,0.19989321325483952
2483,0.7163328170500001,0.19318328388232708
2484,0.7283583641,0.18114592783451997
2485,0.7146401787000001,0.19335955471847308
2486,0.7112282562500001,0.19220490372271068
2487,0.7202266502500001,0.1892073311254851
2488,0.71153978345,0.18442357000703835
2489,0.7144633293,0.18576211276920207
2490,0.7074205207500001,0.19574869975594614
2491,0.7137155151000001,0.19399018538633908
2492,0.7265330505500001,0.20746497673585548
2493,0.71340070725,0.19143536280383944
2494,0.7142739105,0.1950912441944731
2495,0.71074037555,0.1963583104115427
2496,0.6980575752499999,0.17645242180251056
2497,0.7112173843499999,0.19618954568469854
2498,0.7159085464500001,0.2072159190436154
2499,0.7053755187999999,0.19362319493273403
2500,0.7050899315,0.18737707103078394
